NAME,median_income_owner,median_income_renter,median_rent,zip_code,ideal_rent,affordability_delta
ZCTA5 27596,101950,42956,1053,27596,1073.9,20.9
ZCTA5 27597,88537,35615,922,27597,890.37,-31.63
ZCTA5 27601,159663,51097,1393,27601,1277.42,-115.58
ZCTA5 27603,109833,44888,1416,27603,1122.2,-293.8
ZCTA5 27604,99127,50542,1301,27604,1263.55,-37.45
ZCTA5 27605,113594,44846,1509,27605,1121.15,-387.85
ZCTA5 27606,135406,48406,1266,27606,1210.15,-55.85
ZCTA5 27607,156250,55018,1388,27607,1375.45,-12.55
ZCTA5 27608,186476,65274,1391,27608,1631.85,240.85
ZCTA5 27609,129632,50418,1271,27609,1260.45,-10.55
ZCTA5 27610,75095,45707,1233,27610,1142.68,-90.33
ZCTA5 27612,144812,59285,1435,27612,1482.12,47.12
ZCTA5 27613,147600,61308,1374,27613,1532.7,158.7
ZCTA5 27614,161148,45754,1426,27614,1143.85,-282.15
ZCTA5 27615,122543,65000,1409,27615,1625.0,216.0
ZCTA5 27616,104535,52717,1418,27616,1317.92,-100.08
ZCTA5 27617,149125,72050,1548,27617,1801.25,253.25
ZCTA5 27701,115729,47305,1117,27701,1182.62,65.62
ZCTA5 27703,100240,50874,1289,27703,1271.85,-17.15
ZCTA5 27704,74202,44741,1204,27704,1118.52,-85.48
ZCTA5 27705,122616,44333,1248,27705,1108.32,-139.68
ZCTA5 27707,103250,49520,1276,27707,1238.0,-38.0
ZCTA5 27712,95097,38872,1555,27712,971.8,-583.2
ZCTA5 27713,129214,58490,1377,27713,1462.25,85.25
ZCTA5 27801,57632,32555,823,27801,813.87,-9.13
ZCTA5 27803,84278,23848,858,27803,596.2,-261.8
ZCTA5 27804,69770,47455,932,27804,1186.38,254.38
ZCTA5 27805,59808,28173,699,27805,704.32,5.32
ZCTA5 27806,51383,26731,759,27806,668.28,-90.73
ZCTA5 27807,68510,46250,875,27807,1156.25,281.25
ZCTA5 27808,107292,34914,1103,27808,872.85,-230.15
ZCTA5 27810,48523,26711,976,27810,667.78,-308.23
ZCTA5 27812,51804,21250,740,27812,531.25,-208.75
ZCTA5 27813,54063,52500,838,27813,1312.5,474.5
ZCTA5 27816,43487,28736,962,27816,718.4,-243.6
ZCTA5 27817,74702,34595,810,27817,864.87,54.87
ZCTA5 27818,51339,52832,737,27818,1320.8,583.8
ZCTA5 27819,69375,36227,1080,27819,905.68,-174.33
ZCTA5 27820,58036,40000,713,27820,1000.0,287.0
ZCTA5 27822,62107,41820,835,27822,1045.5,210.5
ZCTA5 27823,46534,17574,666,27823,439.35,-226.65
ZCTA5 27824,53333,2499,796,27824,62.47,-733.52
ZCTA5 27828,77243,29595,872,27828,739.88,-132.12
ZCTA5 27829,55860,20417,668,27829,510.42,-157.57
ZCTA5 27830,59808,33424,760,27830,835.6,75.6
ZCTA5 27831,40904,14322,920,27831,358.05,-561.95
ZCTA5 27832,64265,24023,822,27832,600.58,-221.42
ZCTA5 27834,75531,35948,875,27834,898.7,23.7
ZCTA5 27837,83519,32344,732,27837,808.6,76.6
ZCTA5 27839,57939,24329,852,27839,608.22,-243.77
ZCTA5 27842,85962,38516,1458,27842,962.9,-495.1
ZCTA5 27844,44792,20972,650,27844,524.3,-125.7
ZCTA5 27845,55500,23157,725,27845,578.92,-146.08
ZCTA5 27846,48000,34571,823,27846,864.28,41.27
ZCTA5 27847,19603,55962,1081,27847,1399.05,318.05
ZCTA5 27850,68419,14261,636,27850,356.52,-279.47
ZCTA5 27851,66272,33207,644,27851,830.18,186.17
ZCTA5 27855,56855,35518,933,27855,887.95,-45.05
ZCTA5 27856,81422,32356,846,27856,808.9,-37.1
ZCTA5 27857,52667,57664,519,27857,1441.6,922.6
ZCTA5 27858,96826,42472,979,27858,1061.8,82.8
ZCTA5 27860,78214,58007,783,27860,1450.18,667.18
ZCTA5 27863,79782,41844,874,27863,1046.1,172.1
ZCTA5 27864,64460,39519,829,27864,987.97,158.97
ZCTA5 27865,89375,63045,1590,27865,1576.12,-13.88
ZCTA5 27869,41660,21652,711,27869,541.3,-169.7
ZCTA5 27870,57029,26199,804,27870,654.98,-149.02
ZCTA5 27871,50966,36522,753,27871,913.05,160.05
ZCTA5 27872,38750,2499,1010,27872,62.47,-947.52
ZCTA5 27873,-666666666,18309,706,27873,457.72,-248.28
ZCTA5 27874,53561,11326,495,27874,283.15,-211.85
ZCTA5 27876,47323,19868,765,27876,496.7,-268.3
ZCTA5 27878,36319,28693,857,27878,717.32,-139.67
ZCTA5 27880,98693,24150,797,27880,603.75,-193.25
ZCTA5 27882,59514,31480,747,27882,787.0,40.0
ZCTA5 27883,61250,35192,833,27883,879.8,46.8
ZCTA5 27884,54318,58777,863,27884,1469.42,606.42
ZCTA5 27885,31332,56660,1293,27885,1416.5,123.5
ZCTA5 27886,58958,19850,677,27886,496.25,-180.75
ZCTA5 27888,60236,33869,732,27888,846.72,114.72
ZCTA5 27889,63554,26961,823,27889,674.02,-148.98
ZCTA5 27890,46667,22188,769,27890,554.7,-214.3
ZCTA5 27891,62026,45500,1031,27891,1137.5,106.5
ZCTA5 27892,62865,27379,765,27892,684.48,-80.52
ZCTA5 27893,60313,28405,824,27893,710.12,-113.88
ZCTA5 27896,76424,48458,1032,27896,1211.45,179.45
ZCTA5 27897,67614,45481,788,27897,1137.03,349.03
ZCTA5 27909,77885,41473,1039,27909,1036.82,-2.17
ZCTA5 27910,57862,26993,817,27910,674.82,-142.18
ZCTA5 27919,55394,96014,663,27919,2400.35,1737.35
ZCTA5 27920,103913,48897,1346,27920,1222.42,-123.58
ZCTA5 27921,86250,70212,1178,27921,1755.3,577.3
ZCTA5 27922,54537,16620,723,27922,415.5,-307.5
ZCTA5 27923,63304,37941,768,27923,948.52,180.52
ZCTA5 27924,59313,26074,839,27924,651.85,-187.15
ZCTA5 27925,58980,32689,704,27925,817.22,113.23
ZCTA5 27926,56346,46219,950,27926,1155.47,205.47
ZCTA5 27928,58850,58125,726,27928,1453.12,727.12
ZCTA5 27929,113675,129464,1172,27929,3236.6,2064.6
ZCTA5 27932,66694,30508,851,27932,762.7,-88.3
ZCTA5 27938,47472,59479,1076,27938,1486.98,410.97
ZCTA5 27939,71921,52639,1153,27939,1315.98,162.97
ZCTA5 27942,49511,11661,754,27942,291.52,-462.48
ZCTA5 27943,54375,46130,1563,27943,1153.25,-409.75
ZCTA5 27944,73827,32292,1048,27944,807.3,-240.7
ZCTA5 27948,95950,59662,1442,27948,1491.55,49.55
ZCTA5 27949,114880,71068,1346,27949,1776.7,430.7
ZCTA5 27953,51379,48750,1227,27953,1218.75,-8.25
ZCTA5 27954,82261,41136,1236,27954,1028.4,-207.6
ZCTA5 27957,-666666666,2499,856,27957,62.47,-793.52
ZCTA5 27958,107006,47405,1564,27958,1185.12,-378.88
ZCTA5 27959,93406,43220,920,27959,1080.5,160.5
ZCTA5 27962,47079,22394,694,27962,559.85,-134.15
ZCTA5 27966,80489,2499,1606,27966,62.47,-1543.52
ZCTA5 27973,80708,21369,1122,27973,534.22,-587.78
ZCTA5 27979,54940,46940,590,27979,1173.5,583.5
ZCTA5 27981,69583,77520,1010,27981,1938.0,928.0
ZCTA5 27983,51113,37768,694,27983,944.2,250.2
ZCTA5 27985,-666666666,58098,1175,27985,1452.45,277.45
ZCTA5 28001,71432,29800,838,28001,745.0,-93.0
ZCTA5 28006,47222,48654,1031,28006,1216.35,185.35
ZCTA5 28007,59615,52784,695,28007,1319.6,624.6
ZCTA5 28009,49712,33068,861,28009,826.7,-34.3
ZCTA5 28012,99409,51224,1199,28012,1280.6,81.6
ZCTA5 28016,66748,33850,837,28016,846.25,9.25
ZCTA5 28018,56875,48929,777,28018,1223.22,446.22
ZCTA5 28020,44181,31404,725,28020,785.1,60.1
ZCTA5 28021,65194,32438,838,28021,810.95,-27.05
ZCTA5 28023,62028,26407,912,28023,660.18,-251.82
ZCTA5 28025,92109,40241,1128,28025,1006.02,-121.98
ZCTA5 28027,107064,58091,1327,28027,1452.28,125.28
ZCTA5 28031,150000,60396,1498,28031,1509.9,11.9
ZCTA5 28032,74766,75714,1060,28032,1892.85,832.85
ZCTA5 28033,56450,65170,961,28033,1629.25,668.25
ZCTA5 28034,65922,43994,832,28034,1099.85,267.85
ZCTA5 28036,147788,80162,1666,28036,2004.05,338.05
ZCTA5 28037,118543,50357,989,28037,1258.92,269.92
ZCTA5 28040,56847,27601,671,28040,690.02,19.02
ZCTA5 28042,-666666666,15761,688,28042,394.02,-293.97
ZCTA5 28043,52949,30000,723,28043,750.0,27.0
ZCTA5 28052,57479,33164,976,28052,829.1,-146.9
ZCTA5 28054,77018,40419,1085,28054,1010.47,-74.53
ZCTA5 28056,97017,50373,979,28056,1259.32,280.33
ZCTA5 28071,74943,69406,918,28071,1735.15,817.15
ZCTA5 28073,52212,39024,809,28073,975.6,166.6
ZCTA5 28075,135052,102778,2035,28075,2569.45,534.45
ZCTA5 28077,-666666666,25781,683,28077,644.52,-38.48
ZCTA5 28078,134429,72973,1607,28078,1824.32,217.32
ZCTA5 28079,99409,75758,1752,28079,1893.95,141.95
ZCTA5 28080,79932,34596,1117,28080,864.9,-252.1
ZCTA5 28081,76542,40319,991,28081,1007.97,16.97
ZCTA5 28083,69227,48000,1065,28083,1200.0,135.0
ZCTA5 28086,71015,25840,825,28086,646.0,-179.0
ZCTA5 28090,56202,37927,614,28090,948.18,334.17
ZCTA5 28091,35387,63068,796,28091,1576.7,780.7
ZCTA5 28092,76547,37452,883,28092,936.3,53.3
ZCTA5 28097,76745,24308,815,28097,607.7,-207.3
ZCTA5 28098,67853,37273,1139,28098,931.82,-207.17
ZCTA5 28101,103250,70625,1152,28101,1765.62,613.62
ZCTA5 28103,74375,51417,991,28103,1285.42,294.42
ZCTA5 28104,133312,69338,1652,28104,1733.45,81.45
ZCTA5 28105,117111,62398,1474,28105,1559.95,85.95
ZCTA5 28107,108047,59706,1007,28107,1492.65,485.65
ZCTA5 28109,28686,49500,660,28109,1237.5,577.5
ZCTA5 28110,89230,53489,1207,28110,1337.22,130.23
ZCTA5 28112,83397,43794,985,28112,1094.85,109.85
ZCTA5 28114,57757,45278,677,28114,1131.95,454.95
ZCTA5 28115,93339,46054,1122,28115,1151.35,29.35
ZCTA5 28117,128795,66250,1494,28117,1656.25,162.25
ZCTA5 28119,50442,26071,1012,28119,651.78,-360.22
ZCTA5 28120,89184,43697,1109,28120,1092.42,-16.58
ZCTA5 28124,78895,59000,1063,28124,1475.0,412.0
ZCTA5 28125,90363,28750,1071,28125,718.75,-352.25
ZCTA5 28127,76628,68795,816,28127,1719.88,903.88
ZCTA5 28128,70739,44574,795,28128,1114.35,319.35
ZCTA5 28129,76353,53047,793,28129,1326.18,533.17
ZCTA5 28133,55486,63194,918,28133,1579.85,661.85
ZCTA5 28134,89036,46031,1535,28134,1150.77,-384.23
ZCTA5 28135,61531,42067,839,28135,1051.68,212.67
ZCTA5 28137,73830,63125,786,28137,1578.12,792.12
ZCTA5 28138,75806,34063,948,28138,851.58,-96.42
ZCTA5 28139,59820,23750,856,28139,593.75,-262.25
ZCTA5 28144,73277,27917,915,28144,697.92,-217.08
ZCTA5 28146,73537,40726,807,28146,1018.15,211.15
ZCTA5 28147,74107,38500,974,28147,962.5,-11.5
ZCTA5 28150,59839,32610,799,28150,815.25,16.25
ZCTA5 28152,66916,27878,798,28152,696.95,-101.05
ZCTA5 28159,69707,36875,1045,28159,921.87,-123.13
ZCTA5 28160,54659,30455,674,28160,761.37,87.37
ZCTA5 28163,82632,36875,797,28163,921.87,124.87
ZCTA5 28164,87588,54219,982,28164,1355.48,373.47
ZCTA5 28166,82917,61563,1221,28166,1539.08,318.08
ZCTA5 28167,56021,50250,568,28167,1256.25,688.25
ZCTA5 28168,68060,33395,835,28168,834.87,-0.13
ZCTA5 28170,42688,29682,811,28170,742.05,-68.95
ZCTA5 28173,154833,85506,1562,28173,2137.65,575.65
ZCTA5 28174,73417,38561,982,28174,964.02,-17.98
ZCTA5 28202,140852,82470,1765,28202,2061.75,296.75
ZCTA5 28203,170455,86411,1756,28203,2160.28,404.28
ZCTA5 28204,154400,64735,1559,28204,1618.37,59.37
ZCTA5 28205,114918,52208,1280,28205,1305.2,25.2
ZCTA5 28206,73031,34714,1127,28206,867.85,-259.15
ZCTA5 28207,250001,90662,1455,28207,2266.55,811.55
ZCTA5 28208,63369,42651,1124,28208,1066.27,-57.73
ZCTA5 28209,134107,73431,1478,28209,1835.78,357.77
ZCTA5 28210,137111,56414,1373,28210,1410.35,37.35
ZCTA5 28211,178780,67099,1559,28211,1677.48,118.47
ZCTA5 28212,68380,42447,1188,28212,1061.18,-126.83
ZCTA5 28213,84000,38927,1211,28213,973.18,-237.83
ZCTA5 28214,82735,62394,1407,28214,1559.85,152.85
ZCTA5 28215,72984,48254,1273,28215,1206.35,-66.65
ZCTA5 28216,69481,48980,1365,28216,1224.5,-140.5
ZCTA5 28217,66607,58669,1387,28217,1466.72,79.72
ZCTA5 28226,163505,56339,1387,28226,1408.48,21.48
ZCTA5 28227,83613,54843,1356,28227,1371.08,15.08
ZCTA5 28262,82713,57450,1384,28262,1436.25,52.25
ZCTA5 28269,89580,59072,1485,28269,1476.8,-8.2
ZCTA5 28270,146660,72265,1635,28270,1806.62,171.62
ZCTA5 28273,103011,67260,1506,28273,1681.5,175.5
ZCTA5 28277,151406,85106,1695,28277,2127.65,432.65
ZCTA5 28278,135461,80157,1634,28278,2003.92,369.92
ZCTA5 28301,53398,27188,860,28301,679.7,-180.3
ZCTA5 28303,69744,40243,1058,28303,1006.08,-51.92
ZCTA5 28304,68434,41161,1153,28304,1029.03,-123.97
ZCTA5 28305,86612,37250,1005,28305,931.25,-73.75
ZCTA5 28306,78534,36486,1065,28306,912.15,-152.85
ZCTA5 28307,61786,46312,1386,28307,1157.8,-228.2
ZCTA5 28311,80070,39911,1048,28311,997.77,-50.23
ZCTA5 28312,73964,30164,911,28312,754.1,-156.9
ZCTA5 28314,72291,49259,1139,28314,1231.48,92.48
ZCTA5 28315,73516,46348,944,28315,1158.7,214.7
ZCTA5 28320,54544,46667,708,28320,1166.68,458.67
ZCTA5 28323,63452,31711,985,28323,792.78,-192.23
ZCTA5 28326,82623,64643,1429,28326,1616.08,187.08
ZCTA5 28327,86821,49321,1225,28327,1233.02,8.02
ZCTA5 28328,57088,31466,740,28328,786.65,46.65
ZCTA5 28332,73085,45313,730,28332,1132.82,402.83
ZCTA5 28333,48187,26287,842,28333,657.18,-184.82
ZCTA5 28334,62281,27992,794,28334,699.8,-94.2
ZCTA5 28337,45685,23651,697,28337,591.28,-105.73
ZCTA5 28338,62645,47115,582,28338,1177.88,595.88
ZCTA5 28339,62552,38573,948,28339,964.32,16.32
ZCTA5 28340,39813,27450,707,28340,686.25,-20.75
ZCTA5 28341,60573,45563,666,28341,1139.07,473.07
ZCTA5 28343,49500,26471,731,28343,661.78,-69.23
ZCTA5 28344,46578,34196,742,28344,854.9,112.9
ZCTA5 28345,47125,19366,576,28345,484.15,-91.85
ZCTA5 28347,44792,17969,754,28347,449.22,-304.77
ZCTA5 28348,74224,47012,1085,28348,1175.3,90.3
ZCTA5 28349,69167,29261,777,28349,731.52,-45.48
ZCTA5 28351,51776,36325,704,28351,908.12,204.12
ZCTA5 28352,56667,24516,750,28352,612.9,-137.1
ZCTA5 28356,82598,38021,598,28356,950.52,352.52
ZCTA5 28357,57109,41813,851,28357,1045.32,194.32
ZCTA5 28358,58497,30640,783,28358,766.0,-17.0
ZCTA5 28360,52263,32257,721,28360,806.42,85.43
ZCTA5 28363,41250,41630,728,28363,1040.75,312.75
ZCTA5 28364,50272,16836,705,28364,420.9,-284.1
ZCTA5 28365,61202,30026,814,28365,750.65,-63.35
ZCTA5 28369,49219,32670,719,28369,816.75,97.75
ZCTA5 28371,59500,41023,981,28371,1025.58,44.58
ZCTA5 28372,47958,22532,699,28372,563.3,-135.7
ZCTA5 28373,72917,78229,949,28373,1955.72,1006.72
ZCTA5 28374,107420,67787,1535,28374,1694.68,159.67
ZCTA5 28375,58750,60625,850,28375,1515.62,665.62
ZCTA5 28376,69341,40444,1080,28376,1011.1,-68.9
ZCTA5 28377,43817,16293,624,28377,407.32,-216.68
ZCTA5 28379,54657,31542,776,28379,788.55,12.55
ZCTA5 28382,74939,36364,904,28382,909.1,5.1
ZCTA5 28383,39316,22697,736,28383,567.42,-168.58
ZCTA5 28384,53343,27150,790,28384,678.75,-111.25
ZCTA5 28386,29744,19700,682,28386,492.5,-189.5
ZCTA5 28387,97173,53882,1151,28387,1347.05,196.05
ZCTA5 28390,66434,43665,1086,28390,1091.62,5.62
ZCTA5 28391,78371,55781,855,28391,1394.52,539.53
ZCTA5 28392,93455,9870,903,28392,246.75,-656.25
ZCTA5 28393,34305,36382,758,28393,909.55,151.55
ZCTA5 28394,84271,52519,1331,28394,1312.98,-18.03
ZCTA5 28395,84667,63214,1095,28395,1580.35,485.35
ZCTA5 28396,66944,31652,575,28396,791.3,216.3
ZCTA5 28398,43586,33661,787,28398,841.52,54.52
ZCTA5 28399,54073,14335,781,28399,358.37,-422.63
ZCTA5 28401,75851,34317,1073,28401,857.92,-215.08
ZCTA5 28403,76270,41381,1206,28403,1034.52,-171.48
ZCTA5 28405,93582,45622,1324,28405,1140.55,-183.45
ZCTA5 28409,113644,55034,1382,28409,1375.85,-6.15
ZCTA5 28411,105059,61827,1547,28411,1545.68,-1.33
ZCTA5 28412,84968,50422,1226,28412,1260.55,34.55
ZCTA5 28420,55294,36520,979,28420,913.0,-66.0
ZCTA5 28421,71000,20602,674,28421,515.05,-158.95
ZCTA5 28423,42700,14196,895,28423,354.9,-540.1
ZCTA5 28424,50625,28750,700,28424,718.75,18.75
ZCTA5 28425,72390,32380,894,28425,809.5,-84.5
ZCTA5 28428,92147,60586,1271,28428,1514.65,243.65
ZCTA5 28429,66667,48582,1069,28429,1214.55,145.55
ZCTA5 28430,55729,80063,686,28430,2001.58,1315.58
ZCTA5 28431,42023,21536,677,28431,538.4,-138.6
ZCTA5 28433,51770,23796,830,28433,594.9,-235.1
ZCTA5 28436,73145,61806,1074,28436,1545.15,471.15
ZCTA5 28438,58971,39395,653,28438,984.87,331.87
ZCTA5 28439,31875,25833,894,28439,645.82,-248.18
ZCTA5 28441,57128,23958,710,28441,598.95,-111.05
ZCTA5 28442,55016,40592,725,28442,1014.8,289.8
ZCTA5 28443,91689,70684,1346,28443,1767.1,421.1
ZCTA5 28444,71196,41250,637,28444,1031.25,394.25
ZCTA5 28445,86478,57061,1373,28445,1426.52,53.52
ZCTA5 28449,148125,52079,1380,28449,1301.98,-78.02
ZCTA5 28450,72557,42917,900,28450,1072.92,172.92
ZCTA5 28451,78830,47882,1347,28451,1197.05,-149.95
ZCTA5 28453,57574,23827,629,28453,595.67,-33.33
ZCTA5 28454,91346,43397,1705,28454,1084.92,-620.08
ZCTA5 28455,58417,43722,710,28455,1093.05,383.05
ZCTA5 28456,47227,31719,766,28456,792.98,26.98
ZCTA5 28457,76187,29422,846,28457,735.55,-110.45
ZCTA5 28458,45352,35625,724,28458,890.62,166.62
ZCTA5 28460,91311,62829,1364,28460,1570.72,206.72
ZCTA5 28461,88276,42500,1366,28461,1062.5,-303.5
ZCTA5 28462,69717,33346,831,28462,833.65,2.65
ZCTA5 28463,38897,21524,693,28463,538.1,-154.9
ZCTA5 28464,53250,30159,909,28464,753.98,-155.02
ZCTA5 28465,94732,58011,1262,28465,1450.28,188.27
ZCTA5 28466,71715,40615,774,28466,1015.38,241.38
ZCTA5 28467,73418,60972,1237,28467,1524.3,287.3
ZCTA5 28468,84632,69375,1251,28468,1734.38,483.38
ZCTA5 28469,87813,50703,1042,28469,1267.58,225.58
ZCTA5 28470,66026,37930,1060,28470,948.25,-111.75
ZCTA5 28472,58648,26222,767,28472,655.55,-111.45
ZCTA5 28478,69110,28092,710,28478,702.3,-7.7
ZCTA5 28479,84597,64276,1119,28479,1606.9,487.9
ZCTA5 28480,126389,120288,2013,28480,3007.2,994.2
ZCTA5 28501,47870,26337,741,28501,658.42,-82.58
ZCTA5 28504,58867,36484,850,28504,912.1,62.1
ZCTA5 28508,36131,36774,936,28508,919.35,-16.65
ZCTA5 28510,61667,50208,1064,28510,1255.2,191.2
ZCTA5 28512,85238,34926,980,28512,873.15,-106.85
ZCTA5 28513,66936,23647,669,28513,591.17,-77.83
ZCTA5 28515,42120,14769,582,28515,369.22,-212.78
ZCTA5 28516,68076,29153,845,28516,728.82,-116.18
ZCTA5 28518,62306,37245,859,28518,931.12,72.12
ZCTA5 28523,65170,31797,634,28523,794.92,160.92
ZCTA5 28525,62927,28021,738,28525,700.52,-37.48
ZCTA5 28526,48030,35611,846,28526,890.28,44.27
ZCTA5 28527,49250,88000,773,28527,2200.0,1427.0
ZCTA5 28529,63920,49375,689,28529,1234.37,545.37
ZCTA5 28530,36053,34857,752,28530,871.42,119.42
ZCTA5 28532,77097,47113,1215,28532,1177.82,-37.17
ZCTA5 28538,66603,40625,907,28538,1015.62,108.62
ZCTA5 28539,77523,35694,1100,28539,892.35,-207.65
ZCTA5 28540,79003,46132,935,28540,1153.3,218.3
ZCTA5 28542,-666666666,108125,2053,28542,2703.12,650.12
ZCTA5 28543,34044,40625,1363,28543,1015.62,-347.38
ZCTA5 28544,70197,42373,1115,28544,1059.32,-55.67
ZCTA5 28546,70566,40602,1111,28546,1015.05,-95.95
ZCTA5 28547,-666666666,71625,1400,28547,1790.62,390.62
ZCTA5 28551,60790,35400,729,28551,885.0,156.0
ZCTA5 28555,74974,21029,993,28555,525.72,-467.28
ZCTA5 28557,86484,34511,1071,28557,862.78,-208.23
ZCTA5 28560,75913,31520,976,28560,788.0,-188.0
ZCTA5 28562,85985,39788,1072,28562,994.7,-77.3
ZCTA5 28570,80483,43023,985,28570,1075.58,90.58
ZCTA5 28571,79375,31645,1145,28571,791.12,-353.88
ZCTA5 28572,66571,42764,723,28572,1069.1,346.1
ZCTA5 28573,67390,25625,635,28573,640.62,5.62
ZCTA5 28574,72545,40341,1099,28574,1008.52,-90.48
ZCTA5 28578,66625,42180,803,28578,1054.5,251.5
ZCTA5 28579,78958,55842,924,28579,1396.05,472.05
ZCTA5 28580,55824,28661,831,28580,716.52,-114.48
ZCTA5 28582,66520,54458,1313,28582,1361.45,48.45
ZCTA5 28584,87791,45962,1189,28584,1149.05,-39.95
ZCTA5 28585,59952,41607,691,28585,1040.18,349.17
ZCTA5 28586,52702,24089,876,28586,602.22,-273.77
ZCTA5 28590,92292,60930,968,28590,1523.25,555.25
ZCTA5 28594,94760,72500,1373,28594,1812.5,439.5
ZCTA5 28601,84832,43024,892,28601,1075.6,183.6
ZCTA5 28602,62868,37347,823,28602,933.68,110.67
ZCTA5 28604,79250,40669,973,28604,1016.72,43.73
ZCTA5 28605,107250,39811,1104,28605,995.28,-108.73
ZCTA5 28607,81494,24350,1071,28607,608.75,-462.25
ZCTA5 28610,70948,50917,877,28610,1272.92,395.92
ZCTA5 28612,62298,40252,774,28612,1006.3,232.3
ZCTA5 28613,65291,37963,803,28613,949.08,146.08
ZCTA5 28617,55662,23608,764,28617,590.2,-173.8
ZCTA5 28618,61768,23875,1000,28618,596.88,-403.12
ZCTA5 28619,-666666666,27656,669,28619,691.4,22.4
ZCTA5 28621,60313,37300,801,28621,932.5,131.5
ZCTA5 28622,49219,36932,588,28622,923.3,335.3
ZCTA5 28625,67605,43164,932,28625,1079.1,147.1
ZCTA5 28627,56111,23456,668,28627,586.4,-81.6
ZCTA5 28630,71308,44661,848,28630,1116.52,268.52
ZCTA5 28636,67115,43702,731,28636,1092.55,361.55
ZCTA5 28637,59441,45882,723,28637,1147.05,424.05
ZCTA5 28638,62992,24942,692,28638,623.55,-68.45
ZCTA5 28640,64901,32740,671,28640,818.5,147.5
ZCTA5 28642,73839,19059,535,28642,476.48,-58.53
ZCTA5 28643,46958,40694,1006,28643,1017.35,11.35
ZCTA5 28645,55743,31087,698,28645,777.18,79.18
ZCTA5 28649,67841,42238,574,28649,1055.95,481.95
ZCTA5 28650,69006,33714,728,28650,842.85,114.85
ZCTA5 28651,57792,31148,643,28651,778.7,135.7
ZCTA5 28654,51233,32609,957,28654,815.22,-141.78
ZCTA5 28655,61754,29892,780,28655,747.3,-32.7
ZCTA5 28657,56590,25865,718,28657,646.62,-71.38
ZCTA5 28658,70621,50507,872,28658,1262.68,390.67
ZCTA5 28659,62924,32645,732,28659,816.12,84.12
ZCTA5 28660,79643,58281,926,28660,1457.02,531.02
ZCTA5 28665,49531,34722,625,28665,868.05,243.05
ZCTA5 28667,45625,24115,764,28667,602.88,-161.12
ZCTA5 28670,61477,35714,647,28670,892.85,245.85
ZCTA5 28671,-666666666,67989,1049,28671,1699.72,650.72
ZCTA5 28675,46957,28986,719,28675,724.65,5.65
ZCTA5 28677,69333,36350,822,28677,908.75,86.75
ZCTA5 28679,61214,86324,1051,28679,2158.1,1107.1
ZCTA5 28681,67900,37183,721,28681,929.58,208.58
ZCTA5 28682,94596,59890,1239,28682,1497.25,258.25
ZCTA5 28683,52159,27137,766,28683,678.42,-87.58
ZCTA5 28684,63216,29907,844,28684,747.68,-96.33
ZCTA5 28685,41750,23242,711,28685,581.05,-129.95
ZCTA5 28689,72500,62000,918,28689,1550.0,632.0
ZCTA5 28690,73936,24122,638,28690,603.05,-34.95
ZCTA5 28693,48250,46354,944,28693,1158.85,214.85
ZCTA5 28694,55735,26250,722,28694,656.25,-65.75
ZCTA5 28697,70737,28750,724,28697,718.75,-5.25
ZCTA5 28698,58370,26339,677,28698,658.47,-18.53
ZCTA5 28701,100284,42861,987,28701,1071.52,84.52
ZCTA5 28704,96696,43174,1275,28704,1079.35,-195.65
ZCTA5 28705,67841,37562,853,28705,939.05,86.05
ZCTA5 28709,94205,32111,1133,28709,802.78,-330.22
ZCTA5 28711,84225,32629,1277,28711,815.72,-461.28
ZCTA5 28712,75818,29911,876,28712,747.78,-128.23
ZCTA5 28713,74104,34583,685,28713,864.58,179.57
ZCTA5 28714,59520,32500,760,28714,812.5,52.5
ZCTA5 28715,73023,48087,1175,28715,1202.18,27.17
ZCTA5 28716,62477,30134,890,28716,753.35,-136.65
ZCTA5 28717,71989,67875,1298,28717,1696.88,398.88
ZCTA5 28719,49204,38523,584,28719,963.08,379.07
ZCTA5 28721,78261,24453,895,28721,611.32,-283.68
ZCTA5 28722,66082,41705,1039,28722,1042.62,3.62
ZCTA5 28723,73189,34752,835,28723,868.8,33.8
ZCTA5 28726,62056,35887,884,28726,897.18,13.18
ZCTA5 28729,105750,44181,1641,28729,1104.52,-536.48
ZCTA5 28731,77522,30092,920,28731,752.3,-167.7
ZCTA5 28732,82019,55152,1143,28732,1378.8,235.8
ZCTA5 28734,58312,31222,821,28734,780.55,-40.45
ZCTA5 28736,66417,43333,891,28736,1083.32,192.33
ZCTA5 28739,79555,31250,939,28739,781.25,-157.75
ZCTA5 28740,54211,28063,963,28740,701.58,-261.42
ZCTA5 28741,87778,26397,787,28741,659.92,-127.08
ZCTA5 28742,91580,31563,946,28742,789.08,-156.93
ZCTA5 28743,63406,23724,549,28743,593.1,44.1
ZCTA5 28746,66734,49375,1066,28746,1234.37,168.37
ZCTA5 28747,61250,45089,768,28747,1127.22,359.22
ZCTA5 28748,66634,44831,964,28748,1120.77,156.77
ZCTA5 28751,62311,60698,974,28751,1517.45,543.45
ZCTA5 28752,60934,33474,714,28752,836.85,122.85
ZCTA5 28753,68049,21250,730,28753,531.25,-198.75
ZCTA5 28754,77375,32394,807,28754,809.85,2.85
ZCTA5 28759,92339,51291,1186,28759,1282.27,96.27
ZCTA5 28761,65718,33254,578,28761,831.35,253.35
ZCTA5 28762,63125,37136,735,28762,928.4,193.4
